0,zw,right,red,z,incongruent,11.98783730499963,slash,12.578723619000812
0,zw,left,blue,slash,incongruent,13.875372909000362,z,14.32212954500028
0,zw,left,red,z,congruent,15.62603033600135,slash,16.10610656300014
0,zw,left,blue,slash,incongruent,17.410119174999636,slash,17.884169730001304
0,zw,left,red,z,congruent,19.18225689100109,z,19.498092204001296
0,zw,right,blue,slash,congruent,20.80121438599963,slash,21.138309975000084
0,zw,right,blue,slash,congruent,22.433644419999837,slash,22.796012642000278
0,zw,right,red,z,incongruent,24.10772572099995,z,24.410241761999714
