** CONVERTED FROM /Users/zhiguo/Documents/GitHub/Pylink_book/example_scripts/ch05_data_viewer/PsychoPy_examples/pursuit/edfData/pursuit_demo.edf using edfapi 4.0 MacOS X Jun 21 2019 on Sat Feb  6 22:46:35 2021
** DATE: Sat Feb  6 18:55:23 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.17 Nov 28 2019
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BBB31
** CAMERA_CONFIG: BBB31200.SCD
** Smooth pursuit demo
**

MSG	31720149 DISPLAY_COORDS = 0 0 1279 799
MSG	31724169 TRIALID
MSG	31728043 DRIFTCORRECT LR LEFT  at 940,400  OFFSET 0.01 deg.  0.6,0.1 pix.
MSG	31728043 DRIFTCORRECT LR RIGHT at 940,400  OFFSET 0.01 deg.  0.6,0.1 pix.
MSG	31728463 RECCFG CR 500 2 1 LR
MSG	31728463 ELCLCFG RBTABLER
MSG	31728463 GAZE_COORDS 0.00 0.00 1279.00 799.00
MSG	31728463 THRESHOLDS L 83 221  R 120 233
MSG	31728463 ELCL_WINDOW_SIZES 160 160 192 192
MSG	31728463 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	31728463 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	31728463 ELCL_PROC ELLIPSE  (5)
MSG	31728463 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	31728464 !MODE RECORD CR 500 2 1 LR
START	31728484 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
31728576	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728578	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728580	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728582	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728584	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728586	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728588	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728590	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728592	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728594	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728596	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728598	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728600	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728602	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728604	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728606	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728608	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728610	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728612	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728614	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728616	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728618	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728620	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728622	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728624	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728626	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728628	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728630	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728632	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728634	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728636	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728638	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728640	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728642	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728644	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728646	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728648	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728650	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728652	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728654	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728656	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728658	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728660	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728662	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728664	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728666	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728668	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728670	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728672	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728674	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728676	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728678	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728680	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728682	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728684	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728686	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728688 Movement_onset
31728688	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728690	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728692	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728694	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728696	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728698	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728700	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728702	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728704 !V TARGET_POS target 939, 399 1 0
31728704	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728706	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728708	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728710	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728712	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728714	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728716	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728718	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728720	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728721 !V TARGET_POS target 939, 394 1 0
31728722	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728724	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728726	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728728	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728730	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728732	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728734	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728736	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728738 !V TARGET_POS target 939, 389 1 0
31728738	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728740	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728742	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728744	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728746	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728748	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728750	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728752	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728754 !V TARGET_POS target 939, 384 1 0
31728754	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728756	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728758	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728760	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728762	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728764	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728766	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728768	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728770	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728771 !V TARGET_POS target 939, 379 1 0
31728772	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728774	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728776	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728778	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728780	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728782	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728784	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728786	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728788	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728790	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728792	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728794	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728796	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728798 !V TARGET_POS target 938, 374 1 0
31728798	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728800	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728802	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728804	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728806	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728808	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728810	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728812	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728814	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728816	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728818	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728820	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
MSG	31728821 !V TARGET_POS target 938, 366 1 0
31728822	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728824	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728826	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728828	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
31728830	  638.7	  398.8	 1000.0	  638.7	  398.8	 1000.0	.....
